"","StoreNumber","dayOfTheYear","X3HourBucket","GrossSoldQuantity","Cash.Credit.Site","EBT.Site","Loyalty.Site","ExtraMile.Site","CoBrand","Alcohol","Carwash","Food.Service","City","State","dayOfTheWeek"
"1546",2000,35,1,0,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1547",2000,35,2,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1548",2000,35,3,4,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1549",2000,35,4,1,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1550",2000,36,1,4,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1551",2000,36,2,2,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1552",2000,36,3,1,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1553",2000,36,4,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1554",2000,37,1,8,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1555",2000,37,2,20,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1556",2000,37,3,32,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1557",2000,37,4,15,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1558",2000,38,1,6,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1559",2000,38,2,22,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1560",2000,38,3,28,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1561",2000,38,4,42,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1562",2000,39,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1563",2000,39,2,19,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1564",2000,39,3,32,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1565",2000,39,4,36,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1566",2000,40,1,12,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1567",2000,40,2,6,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1568",2000,40,3,4,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1569",2000,40,4,10,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1570",2000,41,1,7,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1571",2000,41,2,7,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1572",2000,41,3,7,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1573",2000,41,4,9,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1574",2000,42,1,1,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1575",2000,42,2,0,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1576",2000,42,3,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1577",2000,42,4,0,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1578",2000,43,1,3,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1579",2000,43,2,4,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1580",2000,43,3,4,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1581",2000,43,4,7,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1582",2000,44,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1583",2000,44,2,30,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1584",2000,44,3,23,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1585",2000,44,4,28,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1586",2000,45,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1587",2000,45,2,45,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1588",2000,45,3,48,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1589",2000,45,4,14,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1590",2000,46,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1591",2000,46,2,20,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1592",2000,46,3,21,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1593",2000,46,4,35,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1594",2000,47,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1595",2000,47,2,8,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1596",2000,47,3,10,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1597",2000,48,1,6,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1598",2000,48,2,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1599",2000,48,3,9,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1600",2000,48,4,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1601",2000,49,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1602",2000,49,2,3,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1603",2000,49,3,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1604",2000,49,4,3,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
"1605",2000,50,1,3,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1606",2000,50,2,10,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1607",2000,50,3,1,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1608",2000,50,4,2,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",1
"1609",2000,51,1,4,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1610",2000,51,2,19,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1611",2000,51,3,65,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1612",2000,51,4,45,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",2
"1613",2000,52,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1614",2000,52,2,35,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1615",2000,52,3,20,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1616",2000,52,4,28,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",3
"1617",2000,53,1,9,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1618",2000,53,2,47,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1619",2000,53,3,49,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1620",2000,53,4,29,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",4
"1621",2000,54,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1622",2000,54,2,2,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1623",2000,54,3,11,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1624",2000,54,4,6,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",5
"1625",2000,55,1,6,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1626",2000,55,3,7,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1627",2000,55,4,9,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",6
"1628",2000,56,1,5,FALSE,FALSE,TRUE,TRUE,"No",FALSE,FALSE,TRUE,"AUSTIN","TX",0
